"locus_tag","gene_id","pathways"
"SAOUHSC_02689","3919708",NA
"SAOUHSC_02690","3919709","sao02010_ABC_transporters"
"SAOUHSC_02691","3919710",NA
"SAOUHSC_02692","3919711",NA
"SAOUHSC_02693","3919712",NA
"SAOUHSC_02694","3919713",NA
"SAOUHSC_02695","3919714",NA
"SAOUHSC_02696","3919715",NA
"SAOUHSC_02697","3919716","sao02010_ABC_transporters"
"SAOUHSC_02698","3919717","sao02010_ABC_transporters"
"SAOUHSC_02699","3919718","sao02010_ABC_transporters, sao02040_Flagellar_assembly"
"SAOUHSC_02700","3919719",NA
"SAOUHSC_02701","3919720",NA
"SAOUHSC_02702","3919721",NA
"SAOUHSC_02703","3919722","sao00010_Glycolysis_/_Gluconeogenesis, sao00260_Glycine,_serine_and_threonine_metabolism, sao00680_Methane_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01200_Carbon_metabolism, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_02704","3919723",NA
"SAOUHSC_02705","3919724",NA
"SAOUHSC_02706","3919725","sao05150_Staphylococcus_aureus_infection"
"SAOUHSC_02707","3919726",NA
"SAOUHSC_02708","3919727","sao05150_Staphylococcus_aureus_infection"
"SAOUHSC_02709","3919728","sao05150_Staphylococcus_aureus_infection"
"SAOUHSC_02710","3919729","sao05150_Staphylococcus_aureus_infection"
"SAOUHSC_02711","3919730",NA
"SAOUHSC_02712","3919731","sao00780_Biotin_metabolism, sao01100_Metabolic_pathways, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_02713","3919732","sao00780_Biotin_metabolism, sao01100_Metabolic_pathways, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_02714","3919733","sao00780_Biotin_metabolism, sao01100_Metabolic_pathways, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_02715","3919734","sao00780_Biotin_metabolism, sao01100_Metabolic_pathways, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_02716","3919735","sao00780_Biotin_metabolism, sao01100_Metabolic_pathways, sao01240_Biosynthesis_of_cofactors"
"gene-SAOUHSC_A02577",NA,NA
"SAOUHSC_02717","3919736",NA
"SAOUHSC_02718","3919737","sao02010_ABC_transporters"
"SAOUHSC_02719","3919738","sao02010_ABC_transporters"
"SAOUHSC_02720","3919739",NA
"SAOUHSC_02721","3921597",NA
"SAOUHSC_02722","3921598",NA
"SAOUHSC_02723","3921599","sao00260_Glycine,_serine_and_threonine_metabolism, sao00561_Glycerolipid_metabolism, sao00630_Glyoxylate_and_dicarboxylate_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments"
"SAOUHSC_02724","3921600",NA
"SAOUHSC_02725","3921601",NA
"SAOUHSC_02726","3921602",NA
"SAOUHSC_02727","3921603",NA
"SAOUHSC_02728","3921604",NA
"SAOUHSC_02729","3921605",NA
"SAOUHSC_02731","3921606",NA
"SAOUHSC_02732","3921607",NA
"SAOUHSC_02733","3921608",NA
"SAOUHSC_02734","3921609",NA
"SAOUHSC_02736","3921610",NA
"SAOUHSC_02737","3921611",NA
"SAOUHSC_02738","3921612",NA
"SAOUHSC_02739","3921613","sao00770_Pantothenate_and_CoA_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_02740","3921614",NA
"SAOUHSC_02741","3921615","sao02010_ABC_transporters"
"SAOUHSC_02742","3921616","sao02010_ABC_transporters"
"SAOUHSC_02743","3921617","sao02010_ABC_transporters"
"SAOUHSC_02744","3921618","sao02010_ABC_transporters"
"SAOUHSC_02745","3921619",NA
"SAOUHSC_02746","3921620",NA
"SAOUHSC_02747","3921621",NA
"SAOUHSC_02750","3921622",NA
"SAOUHSC_02751","3921623",NA
"SAOUHSC_02752","3921624",NA
"SAOUHSC_02753","3921625",NA
"SAOUHSC_02754","3921626",NA
"SAOUHSC_02755","3921627",NA
"SAOUHSC_02756","3921628",NA
"SAOUHSC_02757","3921629",NA
"SAOUHSC_02758","3921630",NA
"SAOUHSC_02759","3921631",NA
"SAOUHSC_02760","3921632",NA
"SAOUHSC_02761","3921633",NA
"SAOUHSC_02762","3921634",NA
"SAOUHSC_02763","3921635","sao02010_ABC_transporters"
"SAOUHSC_02764","3921419","sao02010_ABC_transporters"
"SAOUHSC_02765","3921420","sao02010_ABC_transporters"
"SAOUHSC_02766","3921421","sao02010_ABC_transporters"
"SAOUHSC_02767","3921422","sao02010_ABC_transporters"
"SAOUHSC_02768","3921423","sao00470_D-Amino_acid_metabolism, sao01100_Metabolic_pathways"
"SAOUHSC_02769","3921424","sao00470_D-Amino_acid_metabolism, sao01100_Metabolic_pathways"
"SAOUHSC_02770","3921425","sao00470_D-Amino_acid_metabolism, sao01100_Metabolic_pathways"
"SAOUHSC_02771","3921426",NA
"SAOUHSC_02772","3921427",NA
"SAOUHSC_02773","3921428",NA
"SAOUHSC_02774","3921429",NA
"SAOUHSC_02775","3921430",NA
"SAOUHSC_02776","3921431",NA
"gene-SAOUHSC_A02635",NA,NA
"SAOUHSC_02777","3921432",NA
"SAOUHSC_02778","3921433",NA
"SAOUHSC_02779","3921434",NA
"SAOUHSC_02780","3921435",NA
"SAOUHSC_02781","3921436",NA
"SAOUHSC_02782","3921437",NA
"SAOUHSC_02783","3921438",NA
"SAOUHSC_02784","3921439",NA
"SAOUHSC_02785","3921440",NA
"SAOUHSC_02786","3921441",NA
"SAOUHSC_02787","3921442",NA
"SAOUHSC_02788","3921443",NA
"SAOUHSC_02789","3921444",NA
"SAOUHSC_02790","3921445",NA
"SAOUHSC_02791","3921446",NA
"SAOUHSC_02793","3921447","sao00010_Glycolysis_/_Gluconeogenesis, sao00030_Pentose_phosphate_pathway, sao00052_Galactose_metabolism, sao00230_Purine_metabolism, sao00500_Starch_and_sucrose_metabolism, sao00520_Amino_sugar_and_nucleotide_sugar_metabolism, sao00521_Streptomycin_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01250_Biosynthesis_of_nucleotide_sugars"
"SAOUHSC_02794","3921448",NA
"SAOUHSC_02795","3921449",NA
"SAOUHSC_02796","3921450",NA
"SAOUHSC_02797","3921451",NA
"SAOUHSC_02798","3921452","sao05150_Staphylococcus_aureus_infection"
"SAOUHSC_02799","3921453",NA
"SAOUHSC_02800","3921454",NA
"SAOUHSC_02801","3921455","sao00040_Pentose_and_glucuronate_interconversions, sao00052_Galactose_metabolism, sao00500_Starch_and_sucrose_metabolism, sao00520_Amino_sugar_and_nucleotide_sugar_metabolism, sao00541_Biosynthesis_of_various_nucleotide_sugars, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01240_Biosynthesis_of_cofactors, sao01250_Biosynthesis_of_nucleotide_sugars"
"SAOUHSC_02802","3921456","sao05100_Bacterial_invasion_of_epithelial_cells"
"SAOUHSC_02803","3921457","sao05100_Bacterial_invasion_of_epithelial_cells"
"SAOUHSC_02804","3921244",NA
"SAOUHSC_02805","3921245",NA
"SAOUHSC_02806","3921246",NA
"SAOUHSC_02808","3921247","sao00030_Pentose_phosphate_pathway, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01200_Carbon_metabolism"
"SAOUHSC_02809","3921248",NA
"SAOUHSC_02810","3921249",NA
"SAOUHSC_02811","3921250","sao00230_Purine_metabolism, sao01100_Metabolic_pathways"
"SAOUHSC_02812","3921251",NA
"SAOUHSC_02813","3921252",NA
"SAOUHSC_02814","3921253",NA
"SAOUHSC_02815","3921254",NA
"SAOUHSC_02816","3921255",NA
"SAOUHSC_02817","3921256",NA
"SAOUHSC_02818","3921257",NA
"SAOUHSC_02819","3921258",NA
"SAOUHSC_02820","3921259",NA
"SAOUHSC_02821","3921260",NA
"SAOUHSC_02822","3921261","sao00010_Glycolysis_/_Gluconeogenesis, sao00030_Pentose_phosphate_pathway, sao00051_Fructose_and_mannose_metabolism, sao00680_Methane_metabolism, sao00710_Carbon_fixation_by_Calvin_cycle, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments"
"gene-SAOUHSC_A02680",NA,NA
"SAOUHSC_02823","3921262",NA
"SAOUHSC_02824","3921263",NA
"SAOUHSC_02825","3921264",NA
"SAOUHSC_02826","3921265",NA
"SAOUHSC_02827","3921266",NA
"SAOUHSC_02828","3921267","sao00362_Benzoate_degradation, sao00622_Xylene_degradation, sao00643_Styrene_degradation, sao01100_Metabolic_pathways, sao01120_Microbial_metabolism_in_diverse_environments, sao01220_Degradation_of_aromatic_compounds"
"SAOUHSC_02829","3921268",NA
"SAOUHSC_02830","3921269","sao00620_Pyruvate_metabolism, sao01100_Metabolic_pathways, sao01120_Microbial_metabolism_in_diverse_environments"
"SAOUHSC_02831","3921270",NA
"SAOUHSC_02832","3921271","sao02010_ABC_transporters"
"SAOUHSC_02833","3921272","sao02010_ABC_transporters"
"SAOUHSC_02834","3921273",NA
"SAOUHSC_02836","3921274",NA
"SAOUHSC_02837","3921275",NA
"SAOUHSC_02838","3921276",NA
"SAOUHSC_02839","3921277","sao00260_Glycine,_serine_and_threonine_metabolism, sao00270_Cysteine_and_methionine_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01200_Carbon_metabolism, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_02840","3921278","sao00260_Glycine,_serine_and_threonine_metabolism, sao00270_Cysteine_and_methionine_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01200_Carbon_metabolism, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_02841","3921279",NA
"SAOUHSC_02842","3921280",NA
"SAOUHSC_02843","3921281",NA
"SAOUHSC_02844","3921282",NA
"SAOUHSC_02845","3921519",NA
"SAOUHSC_02846","3921520",NA
"SAOUHSC_02848","3921521","sao00010_Glycolysis_/_Gluconeogenesis, sao00520_Amino_sugar_and_nucleotide_sugar_metabolism, sao01100_Metabolic_pathways, sao02060_Phosphotransferase_system_(PTS)"
"SAOUHSC_02849","3921522","sao00620_Pyruvate_metabolism, sao01100_Metabolic_pathways"
"SAOUHSC_02850","3921523",NA
"SAOUHSC_02851","3921524",NA
"SAOUHSC_02852","3921525",NA
"SAOUHSC_02853","3921526",NA
"SAOUHSC_02855","3921527",NA
"SAOUHSC_02856","3921528",NA
"SAOUHSC_02857","3921529",NA
"SAOUHSC_02858","3921530",NA
"SAOUHSC_02859","3921531","sao00900_Terpenoid_backbone_biosynthesis, sao01110_Biosynthesis_of_secondary_metabolites"
"SAOUHSC_02860","3921532","sao00280_Valine,_leucine_and_isoleucine_degradation, sao00650_Butanoate_metabolism, sao00900_Terpenoid_backbone_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites"
"SAOUHSC_02861","3921533",NA
"SAOUHSC_02862","3921534",NA
"SAOUHSC_02863","3921535",NA
"SAOUHSC_02864","3921536",NA
"SAOUHSC_02865","3921537",NA
"SAOUHSC_02866","3921538",NA
"SAOUHSC_02867","3921539",NA
"SAOUHSC_02868","3921540",NA
"SAOUHSC_02869","3921541","sao00250_Alanine,_aspartate_and_glutamate_metabolism, sao00330_Arginine_and_proline_metabolism, sao01100_Metabolic_pathways"
"SAOUHSC_02871","3921542",NA
"SAOUHSC_02872","3921543",NA
"SAOUHSC_02873","3921544",NA
"SAOUHSC_02874","3921545",NA
"SAOUHSC_02875","3921546","sao00620_Pyruvate_metabolism, sao01100_Metabolic_pathways, sao01120_Microbial_metabolism_in_diverse_environments"
"SAOUHSC_02876","3921547",NA
"SAOUHSC_02877","3921548","sao00906_Carotenoid_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites"
"SAOUHSC_02879","3921549","sao00906_Carotenoid_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites"
"SAOUHSC_02880","3921550","sao00906_Carotenoid_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites"
"SAOUHSC_02881","3921551","sao00906_Carotenoid_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites"
"SAOUHSC_02882","3921552","sao00906_Carotenoid_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites"
"SAOUHSC_02883","3921553",NA
"SAOUHSC_02885","3921554",NA
"SAOUHSC_02886","3921555",NA
"SAOUHSC_02887","3921556",NA
"SAOUHSC_02888","3921557",NA
"SAOUHSC_02889","3921341",NA
"SAOUHSC_02890","3921342",NA
"SAOUHSC_02891","3921343",NA
"SAOUHSC_02892","3921344",NA
"SAOUHSC_02893","3921345",NA
"SAOUHSC_02894","3921346",NA
"SAOUHSC_02895","3921347",NA
"SAOUHSC_02896","3921348",NA
"SAOUHSC_02897","3921349",NA
"SAOUHSC_02898","3921350",NA
"SAOUHSC_02899","3921351",NA
"SAOUHSC_02900","3921352",NA
"SAOUHSC_02901","3921353",NA
"SAOUHSC_02902","3921354",NA
"SAOUHSC_02903","3921355",NA
"SAOUHSC_02904","3921356",NA
"SAOUHSC_02905","3921357",NA
"SAOUHSC_02906","3921358",NA
"SAOUHSC_02907","3921359",NA
"SAOUHSC_02908","3921360",NA
"SAOUHSC_02909","3921361","sao00240_Pyrimidine_metabolism, sao01100_Metabolic_pathways, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_02910","3921362",NA
"SAOUHSC_02911","3921363",NA
"SAOUHSC_02912","3921364",NA
"SAOUHSC_02913","3921365",NA
"SAOUHSC_02914","3921366",NA
"SAOUHSC_02915","3921367",NA
"SAOUHSC_02916","3921368","sao00410_beta-Alanine_metabolism, sao00770_Pantothenate_and_CoA_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_02918","3921369","sao00410_beta-Alanine_metabolism, sao00770_Pantothenate_and_CoA_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_02919","3921370","sao00770_Pantothenate_and_CoA_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_02920","3921371","sao00770_Pantothenate_and_CoA_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_02921","3921372","sao00650_Butanoate_metabolism, sao00660_C5-Branched_dibasic_acid_metabolism, sao01110_Biosynthesis_of_secondary_metabolites, sao01210_2-Oxocarboxylic_acid_metabolism"
"SAOUHSC_02922","3921373","sao00010_Glycolysis_/_Gluconeogenesis, sao00270_Cysteine_and_methionine_metabolism, sao00620_Pyruvate_metabolism, sao00640_Propanoate_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments"
"gene-SAOUHSC_A02771",NA,NA
"SAOUHSC_02923","3921374",NA
"SAOUHSC_02924","3921375","sao00250_Alanine,_aspartate_and_glutamate_metabolism, sao00410_beta-Alanine_metabolism, sao00640_Propanoate_metabolism, sao00650_Butanoate_metabolism, sao01100_Metabolic_pathways, sao01120_Microbial_metabolism_in_diverse_environments"
"SAOUHSC_02925","3921376",NA
"SAOUHSC_02926","3921377","sao00010_Glycolysis_/_Gluconeogenesis, sao00030_Pentose_phosphate_pathway, sao00051_Fructose_and_mannose_metabolism, sao00680_Methane_metabolism, sao00710_Carbon_fixation_by_Calvin_cycle, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01200_Carbon_metabolism, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_02927","3921378","sao00020_Citrate_cycle_(TCA_cycle), sao00620_Pyruvate_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01200_Carbon_metabolism"
"SAOUHSC_02928","3921379",NA
"SAOUHSC_02929","3921636","sao00010_Glycolysis_/_Gluconeogenesis, sao00620_Pyruvate_metabolism, sao00630_Glyoxylate_and_dicarboxylate_metabolism, sao00640_Propanoate_metabolism, sao00680_Methane_metabolism, sao00720_Other_carbon_fixation_pathways, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01200_Carbon_metabolism"
"SAOUHSC_02930","3921637",NA
"SAOUHSC_02931","3921638",NA
"SAOUHSC_02932","3921639","sao00260_Glycine,_serine_and_threonine_metabolism, sao00670_One_carbon_pool_by_folate, sao01100_Metabolic_pathways"
"SAOUHSC_02933","3921640","sao00260_Glycine,_serine_and_threonine_metabolism, sao00670_One_carbon_pool_by_folate, sao01100_Metabolic_pathways"
"SAOUHSC_02934","3921641",NA
"SAOUHSC_02935","3921642",NA
"SAOUHSC_02936","3921643",NA
"SAOUHSC_02937","3921644",NA
"SAOUHSC_02939","3921645",NA
"SAOUHSC_02940","3921646",NA
"SAOUHSC_02941","3921647",NA
"SAOUHSC_02942","3921648","sao00230_Purine_metabolism, sao00240_Pyrimidine_metabolism, sao01100_Metabolic_pathways, sao01232_Nucleotide_metabolism"
"SAOUHSC_02943","3921649",NA
"SAOUHSC_02944","3921650",NA
"SAOUHSC_02945","3921651","sao00860_Porphyrin_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01240_Biosynthesis_of_cofactors"
"SAOUHSC_02947","3921652","sao00920_Sulfur_metabolism, sao01100_Metabolic_pathways, sao01120_Microbial_metabolism_in_diverse_environments, sao01320_Sulfur_cycle"
"SAOUHSC_02948","3921653",NA
"SAOUHSC_02949","3921654","sao00480_Glutathione_metabolism, sao01100_Metabolic_pathways"
"gene-SAOUHSC_A02794",NA,NA
"SAOUHSC_02950","3921655",NA
"gene-SAOUHSC_A02795",NA,NA
"SAOUHSC_02953","3921656","sao02010_ABC_transporters, sao02020_Two-component_system"
"SAOUHSC_02954","3921657","sao02010_ABC_transporters, sao02020_Two-component_system"
"SAOUHSC_02955","3921658","sao02020_Two-component_system"
"SAOUHSC_02956","3921659","sao02020_Two-component_system"
"SAOUHSC_02957","3921660",NA
"gene-SAOUHSC_A02801",NA,NA
"SAOUHSC_02958","3921661","sao00730_Thiamine_metabolism, sao00790_Folate_biosynthesis, sao01100_Metabolic_pathways, sao01240_Biosynthesis_of_cofactors, sao02020_Two-component_system"
"SAOUHSC_02960","3921662",NA
"SAOUHSC_02961","3921663",NA
"SAOUHSC_02962","3921664",NA
"SAOUHSC_02963","3921665","sao05150_Staphylococcus_aureus_infection"
"SAOUHSC_02964","3921666",NA
"SAOUHSC_02965","3921667","sao00220_Arginine_biosynthesis, sao00230_Purine_metabolism, sao00910_Nitrogen_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01120_Microbial_metabolism_in_diverse_environments, sao01200_Carbon_metabolism"
"SAOUHSC_02967","3921668",NA
"SAOUHSC_02968","3921669","sao00220_Arginine_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_02969","3921670","sao00220_Arginine_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites"
"gene-SAOUHSC_A02811",NA,NA
"SAOUHSC_02970","3921671",NA
"SAOUHSC_02971","3921672","sao01503_Cationic_antimicrobial_peptide_(CAMP)_resistance, sao05150_Staphylococcus_aureus_infection"
"SAOUHSC_02972","3921673",NA
"SAOUHSC_02973","3921674",NA
"SAOUHSC_02974","3921458",NA
"SAOUHSC_02975","3921459","sao00051_Fructose_and_mannose_metabolism, sao01100_Metabolic_pathways, sao02060_Phosphotransferase_system_(PTS)"
"SAOUHSC_02976","3921460","sao00051_Fructose_and_mannose_metabolism, sao00520_Amino_sugar_and_nucleotide_sugar_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01240_Biosynthesis_of_cofactors, sao01250_Biosynthesis_of_nucleotide_sugars"
"SAOUHSC_02978","3921461",NA
"SAOUHSC_02979","3921462",NA
"SAOUHSC_02980","3921463",NA
"SAOUHSC_02982","3921464",NA
"SAOUHSC_02983","3921465",NA
"SAOUHSC_02984","3921466",NA
"SAOUHSC_02985","3921467","sao02024_Quorum_sensing, sao03060_Protein_export, sao03070_Bacterial_secretion_system"
"SAOUHSC_02986","3921468",NA
"SAOUHSC_02987","3921469",NA
"SAOUHSC_02988","3921470",NA
"SAOUHSC_02989","3921471","sao02024_Quorum_sensing, sao03060_Protein_export, sao03070_Bacterial_secretion_system"
"SAOUHSC_02990","3921472",NA
"SAOUHSC_02991","3921473",NA
"SAOUHSC_02992","3921474",NA
"SAOUHSC_02993","3921475",NA
"SAOUHSC_02994","3921476",NA
"SAOUHSC_02995","3921477",NA
"SAOUHSC_02996","3921478",NA
"SAOUHSC_02997","3921479",NA
"SAOUHSC_02998","3921480",NA
"SAOUHSC_02999","3921481",NA
"SAOUHSC_03000","3921482",NA
"SAOUHSC_03001","3921483",NA
"SAOUHSC_03002","3921484","sao00543_Exopolysaccharide_biosynthesis"
"SAOUHSC_03003","3921485","sao00543_Exopolysaccharide_biosynthesis"
"SAOUHSC_03004","3921486",NA
"SAOUHSC_03005","3921487",NA
"SAOUHSC_03006","3921488","sao00561_Glycerolipid_metabolism, sao01100_Metabolic_pathways"
"gene-SAOUHSC_A02856",NA,NA
"SAOUHSC_03008","3921489","sao00340_Histidine_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_03009","3921490","sao00340_Histidine_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_03010","3921491","sao00340_Histidine_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_03011","3921492","sao00340_Histidine_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_03012","3921493","sao00340_Histidine_metabolism, sao00350_Tyrosine_metabolism, sao00360_Phenylalanine_metabolism, sao00400_Phenylalanine,_tyrosine_and_tryptophan_biosynthesis, sao00401_Novobiocin_biosynthesis, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_03013","3921494","sao00340_Histidine_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_03014","3921495","sao00340_Histidine_metabolism, sao01100_Metabolic_pathways, sao01110_Biosynthesis_of_secondary_metabolites, sao01230_Biosynthesis_of_amino_acids"
"SAOUHSC_03015","3921496",NA
"SAOUHSC_03016","3921283",NA
"SAOUHSC_03017","3921284",NA
"SAOUHSC_03018","3921285","sao02010_ABC_transporters"
"SAOUHSC_03019","3921286",NA
"SAOUHSC_03020","3921287",NA
"SAOUHSC_03021","3921288",NA
"SAOUHSC_03022","3921289",NA
"SAOUHSC_03023","3921290",NA
"SAOUHSC_03024","3921291",NA
"SAOUHSC_03025","3921292",NA
